freq,psd_x,psd_y,psd_z,psd_xyz
101.2,5.504e+04,2.118e+05,1.035e+05,3.704e+05
102.7,6.566e+04,2.513e+05,1.027e+05,4.196e+05
104.3,6.848e+04,2.899e+05,9.862e+04,4.570e+05
105.9,6.350e+04,3.676e+05,9.939e+04,5.305e+05
107.5,5.845e+04,5.399e+05,1.140e+05,7.123e+05
109.1,5.403e+04,6.790e+05,1.153e+05,8.483e+05
110.6,4.797e+04,7.194e+05,1.020e+05,8.694e+05
112.2,4.057e+04,6.826e+05,8.435e+04,8.075e+05
113.8,3.434e+04,6.086e+05,6.733e+04,7.103e+05
115.4,2.929e+04,5.298e+05,5.290e+04,6.120e+05
117.0,2.517e+04,4.647e+05,4.158e+04,5.314e+05
118.5,2.081e+04,4.077e+05,3.275e+04,4.612e+05
120.1,1.661e+04,3.602e+05,2.638e+04,4.032e+05
121.7,1.289e+04,3.237e+05,2.209e+04,3.587e+05
123.3,1.020e+04,2.897e+05,1.807e+04,3.180e+05
124.9,7.857e+03,2.568e+05,1.412e+04,2.787e+05
126.4,6.498e+03,2.291e+05,1.074e+04,2.464e+05
128.0,6.104e+03,2.007e+05,7.593e+03,2.144e+05
129.6,5.612e+03,1.709e+05,4.831e+03,1.814e+05
131.2,4.935e+03,1.424e+05,2.850e+03,1.502e+05
132.8,3.032e+03,7.764e+04,1.341e+03,8.202e+04
134.4,1.055e+03,1.116e+04,4.822e+02,1.269e+04
135.9,7.774e+02,3.737e+03,3.182e+02,4.833e+03
137.5,7.072e+02,3.497e+03,2.885e+02,4.493e+03
139.1,6.233e+02,3.361e+03,2.930e+02,4.278e+03
140.7,5.583e+02,3.222e+03,2.940e+02,4.074e+03
142.3,4.941e+02,3.355e+03,2.903e+02,4.139e+03
143.8,4.659e+02,3.770e+03,2.867e+02,4.522e+03
145.4,4.086e+02,4.280e+03,2.639e+02,4.952e+03
147.0,3.450e+02,4.799e+03,2.453e+02,5.389e+03
148.6,2.953e+02,5.039e+03,2.095e+02,5.544e+03
150.2,2.732e+02,5.059e+03,1.995e+02,5.532e+03
151.7,2.567e+02,4.668e+03,1.924e+02,5.117e+03
153.3,2.323e+02,4.319e+03,1.773e+02,4.729e+03
154.9,2.143e+02,3.970e+03,1.621e+02,4.346e+03
156.5,1.738e+02,3.819e+03,1.389e+02,4.131e+03
158.1,1.592e+02,3.733e+03,1.038e+02,3.996e+03
159.6,1.803e+02,4.153e+03,1.419e+02,4.476e+03
161.2,2.622e+02,5.540e+03,2.993e+02,6.101e+03
162.8,2.705e+02,6.629e+03,5.047e+02,7.404e+03
164.4,2.470e+02,6.660e+03,7.055e+02,7.612e+03
166.0,2.706e+02,5.986e+03,8.064e+02,7.063e+03
167.5,3.072e+02,5.058e+03,7.745e+02,6.140e+03
169.1,3.153e+02,4.773e+03,7.434e+02,5.832e+03
170.7,2.678e+02,5.083e+03,6.136e+02,5.965e+03
172.3,2.494e+02,6.276e+03,4.859e+02,7.011e+03
173.9,2.741e+02,7.522e+03,3.164e+02,8.113e+03
175.4,3.096e+02,7.831e+03,1.903e+02,8.331e+03
177.0,3.584e+02,7.541e+03,1.895e+02,8.089e+03
178.6,4.133e+02,6.925e+03,4.060e+02,7.745e+03
180.2,3.907e+02,5.849e+03,8.294e+02,7.070e+03
181.8,3.456e+02,4.553e+03,1.281e+03,6.180e+03
183.3,2.968e+02,3.474e+03,1.581e+03,5.351e+03
184.9,2.820e+02,2.734e+03,1.841e+03,4.857e+03
186.5,3.487e+02,2.633e+03,2.131e+03,5.113e+03
188.1,4.536e+02,3.158e+03,2.407e+03,6.018e+03
189.7,5.243e+02,3.759e+03,2.659e+03,6.942e+03
191.3,5.703e+02,4.250e+03,2.658e+03,7.479e+03
192.8,6.334e+02,4.685e+03,2.467e+03,7.785e+03
194.4,7.306e+02,5.064e+03,2.203e+03,7.998e+03
196.0,7.805e+02,4.831e+03,2.066e+03,7.677e+03
197.6,8.341e+02,4.576e+03,2.189e+03,7.600e+03
199.2,8.653e+02,4.726e+03,2.455e+03,8.046e+03
