freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.275e+01,5.886e+01,5.652e+02,6.568e+02
1.6,5.471e+01,4.849e+01,3.464e+02,4.496e+02
3.1,5.983e+02,2.390e+01,1.091e+03,1.713e+03
4.7,6.040e+02,2.551e+01,3.020e+03,3.649e+03
6.3,2.044e+02,2.541e+01,4.253e+03,4.483e+03
7.8,2.390e+02,3.237e+01,8.549e+03,8.820e+03
9.4,7.485e+02,1.074e+02,4.705e+03,5.561e+03
10.9,1.013e+03,1.697e+02,3.596e+03,4.778e+03
12.5,3.007e+02,8.141e+01,4.754e+03,5.137e+03
14.1,8.745e+01,5.070e+01,6.935e+03,7.073e+03
15.6,1.031e+02,5.125e+01,1.033e+04,1.048e+04
17.2,1.106e+02,4.573e+01,1.467e+04,1.483e+04
18.8,9.641e+01,5.798e+01,1.991e+04,2.006e+04
20.3,1.158e+02,8.762e+01,2.613e+04,2.634e+04
21.9,1.805e+02,1.407e+02,2.896e+04,2.928e+04
23.4,2.473e+02,2.511e+02,2.572e+04,2.622e+04
25.0,2.109e+02,3.832e+02,2.464e+04,2.523e+04
26.6,1.549e+02,4.338e+02,2.671e+04,2.730e+04
28.1,9.274e+01,2.868e+02,3.222e+04,3.260e+04
29.7,7.892e+01,1.681e+02,4.116e+04,4.141e+04
31.3,9.752e+01,1.717e+02,5.300e+04,5.327e+04
32.8,1.147e+02,2.060e+02,6.986e+04,7.018e+04
34.4,1.255e+02,2.689e+02,9.901e+04,9.940e+04
35.9,3.016e+02,4.591e+02,1.438e+05,1.446e+05
37.5,4.898e+02,9.941e+02,2.215e+05,2.230e+05
39.1,8.046e+02,3.060e+03,4.196e+05,4.235e+05
40.6,1.737e+03,9.628e+03,9.142e+05,9.256e+05
42.2,1.797e+03,1.668e+04,1.428e+06,1.447e+06
43.8,1.645e+03,1.852e+04,1.554e+06,1.574e+06
45.3,1.784e+03,1.779e+04,1.433e+06,1.453e+06
46.9,1.860e+03,1.670e+04,1.149e+06,1.168e+06
48.5,1.370e+03,1.429e+04,8.431e+05,8.588e+05
50.0,9.035e+02,1.138e+04,5.986e+05,6.108e+05
51.6,7.015e+02,1.192e+04,4.886e+05,5.012e+05
53.1,7.721e+02,1.617e+04,4.457e+05,4.627e+05
54.7,1.052e+03,2.094e+04,3.962e+05,4.182e+05
56.3,1.318e+03,2.289e+04,3.279e+05,3.521e+05
57.8,1.598e+03,1.968e+04,2.387e+05,2.599e+05
59.4,2.758e+03,1.686e+04,1.779e+05,1.976e+05
61.0,3.466e+03,1.583e+04,1.530e+05,1.723e+05
62.5,3.022e+03,1.715e+04,1.371e+05,1.572e+05
64.1,2.317e+03,2.061e+04,1.294e+05,1.523e+05
65.6,1.759e+03,2.602e+04,1.270e+05,1.548e+05
67.2,1.829e+03,2.852e+04,1.210e+05,1.514e+05
68.8,2.323e+03,2.869e+04,1.144e+05,1.454e+05
70.3,2.806e+03,2.781e+04,1.112e+05,1.418e+05
71.9,3.357e+03,2.537e+04,1.052e+05,1.340e+05
73.5,3.807e+03,2.371e+04,9.912e+04,1.266e+05
75.0,4.058e+03,2.434e+04,9.456e+04,1.230e+05
76.6,3.857e+03,2.644e+04,9.012e+04,1.204e+05
78.1,4.073e+03,2.940e+04,8.473e+04,1.182e+05
79.7,5.171e+03,3.227e+04,8.089e+04,1.183e+05
81.3,8.490e+03,3.255e+04,7.576e+04,1.168e+05
82.8,2.178e+04,3.083e+04,6.984e+04,1.225e+05
84.4,3.670e+04,3.499e+04,7.227e+04,1.440e+05
86.0,4.793e+04,4.076e+04,7.667e+04,1.654e+05
87.5,5.551e+04,4.497e+04,8.012e+04,1.806e+05
89.1,6.221e+04,4.791e+04,8.241e+04,1.925e+05
90.7,6.452e+04,5.089e+04,8.336e+04,1.988e+05
92.2,6.076e+04,5.456e+04,8.366e+04,1.990e+05
93.8,6.237e+04,6.050e+04,8.542e+04,2.083e+05
95.3,6.857e+04,6.777e+04,8.805e+04,2.244e+05
96.9,6.822e+04,7.850e+04,9.198e+04,2.387e+05
98.5,6.272e+04,9.620e+04,9.727e+04,2.562e+05
100.0,6.088e+04,1.171e+05,1.017e+05,2.798e+05
101.6,6.095e+04,1.372e+05,1.057e+05,3.038e+05
103.2,6.219e+04,1.463e+05,1.054e+05,3.139e+05
104.7,6.630e+04,1.293e+05,9.305e+04,2.887e+05
106.3,7.421e+04,1.184e+05,8.487e+04,2.775e+05
107.8,7.760e+04,1.306e+05,8.761e+04,2.958e+05
109.4,7.085e+04,1.566e+05,9.625e+04,3.237e+05
111.0,6.896e+04,2.123e+05,1.128e+05,3.940e+05
112.5,7.419e+04,2.746e+05,1.307e+05,4.795e+05
114.1,8.956e+04,3.499e+05,1.495e+05,5.890e+05
115.7,1.132e+05,4.423e+05,1.625e+05,7.180e+05
117.2,1.342e+05,5.064e+05,1.555e+05,7.961e+05
118.8,1.499e+05,5.293e+05,1.355e+05,8.147e+05
120.3,1.591e+05,5.316e+05,1.141e+05,8.048e+05
121.9,1.516e+05,5.207e+05,9.772e+04,7.700e+05
123.5,1.168e+05,4.918e+05,8.335e+04,6.920e+05
125.0,8.452e+04,4.478e+05,6.743e+04,5.997e+05
126.6,7.482e+04,3.992e+05,5.292e+04,5.270e+05
128.2,6.197e+04,3.742e+05,4.385e+04,4.800e+05
129.7,3.981e+04,3.380e+05,3.475e+04,4.126e+05
131.3,2.581e+04,2.620e+05,2.289e+04,3.107e+05
132.9,1.766e+04,1.417e+05,1.148e+04,1.708e+05
134.4,1.217e+04,2.247e+04,3.125e+03,3.777e+04
136.0,9.493e+03,7.016e+03,2.171e+03,1.868e+04
137.5,7.783e+03,6.605e+03,2.131e+03,1.652e+04
139.1,6.406e+03,6.187e+03,2.012e+03,1.461e+04
140.7,4.825e+03,5.576e+03,1.852e+03,1.225e+04
142.2,3.455e+03,4.733e+03,1.659e+03,9.847e+03
143.8,2.305e+03,3.912e+03,1.538e+03,7.756e+03
145.4,1.766e+03,3.015e+03,1.440e+03,6.221e+03
146.9,1.459e+03,2.321e+03,1.272e+03,5.051e+03
148.5,1.362e+03,1.784e+03,8.894e+02,4.036e+03
150.0,1.217e+03,1.480e+03,6.212e+02,3.318e+03
151.6,9.153e+02,1.487e+03,5.723e+02,2.974e+03
153.2,7.229e+02,1.444e+03,5.952e+02,2.762e+03
154.7,6.241e+02,1.532e+03,7.534e+02,2.909e+03
156.3,6.989e+02,1.833e+03,8.953e+02,3.427e+03
157.9,9.158e+02,2.202e+03,1.074e+03,4.192e+03
159.4,2.294e+03,2.564e+03,1.402e+03,6.260e+03
161.0,5.348e+03,2.953e+03,1.782e+03,1.008e+04
162.5,6.156e+03,3.385e+03,2.097e+03,1.164e+04
164.1,4.527e+03,3.519e+03,2.465e+03,1.051e+04
165.7,3.037e+03,3.728e+03,2.786e+03,9.552e+03
167.2,2.616e+03,3.986e+03,2.976e+03,9.578e+03
168.8,2.607e+03,3.750e+03,2.837e+03,9.194e+03
170.4,2.787e+03,3.683e+03,2.567e+03,9.038e+03
171.9,2.718e+03,3.622e+03,2.231e+03,8.571e+03
173.5,2.315e+03,3.914e+03,2.017e+03,8.247e+03
175.1,1.743e+03,4.119e+03,1.628e+03,7.490e+03
176.6,1.408e+03,4.891e+03,1.481e+03,7.781e+03
178.2,1.406e+03,4.961e+03,1.497e+03,7.864e+03
179.7,1.381e+03,4.915e+03,1.471e+03,7.768e+03
181.3,1.350e+03,4.581e+03,1.427e+03,7.357e+03
182.9,1.344e+03,4.445e+03,1.501e+03,7.291e+03
184.4,1.336e+03,4.180e+03,1.474e+03,6.990e+03
186.0,1.190e+03,3.831e+03,1.535e+03,6.556e+03
187.6,1.061e+03,3.395e+03,1.659e+03,6.115e+03
189.1,9.196e+02,3.024e+03,1.787e+03,5.730e+03
190.7,7.857e+02,2.720e+03,1.857e+03,5.363e+03
192.2,8.375e+02,2.832e+03,1.902e+03,5.571e+03
193.8,8.711e+02,2.972e+03,1.890e+03,5.733e+03
195.4,8.281e+02,3.160e+03,1.846e+03,5.834e+03
196.9,8.557e+02,3.244e+03,1.872e+03,5.972e+03
198.5,1.031e+03,3.472e+03,1.980e+03,6.483e+03
