freq,psd_x,psd_y,psd_z,psd_xyz
162.9,1.288e+03,1.250e+03,3.577e+02,2.895e+03
164.4,1.298e+03,1.408e+03,4.712e+02,3.177e+03
166.0,1.765e+03,1.666e+03,5.886e+02,4.020e+03
167.6,2.672e+03,1.913e+03,6.514e+02,5.237e+03
169.2,3.912e+03,2.033e+03,7.280e+02,6.673e+03
170.8,5.867e+03,2.136e+03,8.506e+02,8.854e+03
172.3,1.059e+04,2.532e+03,1.206e+03,1.433e+04
173.9,1.537e+04,3.016e+03,1.453e+03,1.984e+04
175.5,1.718e+04,3.129e+03,1.482e+03,2.179e+04
177.1,1.692e+04,3.025e+03,1.425e+03,2.137e+04
178.7,1.918e+04,3.406e+03,1.588e+03,2.418e+04
180.2,2.168e+04,3.804e+03,1.771e+03,2.725e+04
181.8,2.258e+04,3.955e+03,1.811e+03,2.834e+04
183.4,2.263e+04,3.840e+03,1.719e+03,2.819e+04
185.0,2.250e+04,3.760e+03,1.678e+03,2.793e+04
186.6,2.266e+04,3.757e+03,1.627e+03,2.804e+04
188.2,2.277e+04,3.570e+03,1.619e+03,2.796e+04
189.7,2.303e+04,3.459e+03,1.641e+03,2.813e+04
191.3,2.354e+04,3.736e+03,1.684e+03,2.896e+04
192.9,2.447e+04,4.211e+03,1.766e+03,3.045e+04
194.5,2.528e+04,4.578e+03,1.815e+03,3.168e+04
196.1,2.544e+04,5.098e+03,1.832e+03,3.237e+04
197.6,2.650e+04,5.957e+03,1.961e+03,3.442e+04
199.2,2.881e+04,6.516e+03,2.055e+03,3.738e+04
