freq,psd_x,psd_y,psd_z,psd_xyz
90.5,5.066e+04,4.147e+03,2.373e+04,7.854e+04
92.1,7.475e+04,4.023e+03,2.873e+04,1.075e+05
93.6,1.119e+05,3.839e+03,3.344e+04,1.492e+05
95.2,1.568e+05,3.771e+03,3.648e+04,1.970e+05
96.8,2.085e+05,4.151e+03,3.940e+04,2.520e+05
98.3,2.901e+05,5.784e+03,4.602e+04,3.419e+05
99.9,4.031e+05,7.887e+03,5.542e+04,4.664e+05
101.4,5.794e+05,1.141e+04,7.143e+04,6.622e+05
103.0,8.430e+05,1.574e+04,9.141e+04,9.501e+05
104.6,1.014e+06,1.783e+04,1.015e+05,1.133e+06
106.1,1.138e+06,1.680e+04,1.046e+05,1.260e+06
107.7,1.201e+06,1.472e+04,1.032e+05,1.319e+06
109.2,1.375e+06,1.321e+04,1.048e+05,1.493e+06
110.8,1.632e+06,1.142e+04,1.045e+05,1.748e+06
112.4,1.798e+06,8.199e+03,1.023e+05,1.908e+06
113.9,1.999e+06,4.806e+03,1.034e+05,2.107e+06
115.5,2.004e+06,4.387e+03,9.343e+04,2.102e+06
117.0,1.896e+06,4.722e+03,8.008e+04,1.981e+06
118.6,1.732e+06,4.579e+03,6.716e+04,1.804e+06
120.2,1.509e+06,5.422e+03,5.388e+04,1.568e+06
121.7,1.264e+06,5.786e+03,4.109e+04,1.311e+06
123.3,1.042e+06,6.086e+03,2.897e+04,1.077e+06
124.9,8.663e+05,7.647e+03,1.969e+04,8.937e+05
126.4,7.469e+05,1.072e+04,1.366e+04,7.713e+05
128.0,6.761e+05,1.412e+04,1.059e+04,7.008e+05
129.5,6.221e+05,1.765e+04,8.983e+03,6.487e+05
131.1,5.798e+05,2.132e+04,8.048e+03,6.091e+05
132.7,3.886e+05,1.646e+04,5.694e+03,4.108e+05
134.2,9.001e+04,4.157e+03,1.675e+03,9.584e+04
135.8,4.050e+04,2.204e+03,1.017e+03,4.372e+04
137.3,3.619e+04,2.132e+03,9.810e+02,3.930e+04
138.9,3.226e+04,1.826e+03,8.931e+02,3.498e+04
140.5,2.908e+04,1.531e+03,7.560e+02,3.137e+04
142.0,2.833e+04,1.548e+03,5.840e+02,3.046e+04
143.6,2.705e+04,1.699e+03,4.946e+02,2.924e+04
145.1,2.416e+04,1.477e+03,4.155e+02,2.606e+04
146.7,2.365e+04,1.436e+03,3.555e+02,2.545e+04
148.3,2.616e+04,1.513e+03,3.225e+02,2.800e+04
149.8,3.245e+04,1.781e+03,3.557e+02,3.459e+04
151.4,3.531e+04,1.880e+03,3.372e+02,3.752e+04
152.9,3.577e+04,2.026e+03,2.786e+02,3.808e+04
154.5,3.537e+04,2.298e+03,2.391e+02,3.791e+04
156.1,3.730e+04,2.938e+03,2.750e+02,4.052e+04
157.6,4.101e+04,3.911e+03,3.607e+02,4.528e+04
159.2,4.399e+04,4.879e+03,4.882e+02,4.935e+04
160.7,4.563e+04,5.943e+03,6.644e+02,5.224e+04
162.3,4.720e+04,7.329e+03,9.437e+02,5.547e+04
163.9,4.980e+04,9.393e+03,1.219e+03,6.042e+04
165.4,5.174e+04,1.174e+04,1.597e+03,6.508e+04
167.0,5.324e+04,1.483e+04,2.312e+03,7.038e+04
168.6,4.879e+04,1.659e+04,2.983e+03,6.837e+04
170.1,3.963e+04,1.916e+04,3.529e+03,6.232e+04
171.7,3.528e+04,2.671e+04,4.785e+03,6.677e+04
173.2,2.431e+04,3.043e+04,5.784e+03,6.053e+04
174.8,1.122e+04,2.690e+04,5.621e+03,4.374e+04
176.4,5.974e+03,2.259e+04,5.458e+03,3.402e+04
177.9,2.961e+03,1.921e+04,5.171e+03,2.734e+04
179.5,1.127e+03,1.569e+04,4.606e+03,2.142e+04
181.0,6.799e+02,1.210e+04,3.912e+03,1.669e+04
182.6,7.941e+02,8.618e+03,3.022e+03,1.243e+04
184.2,8.573e+02,5.857e+03,2.010e+03,8.725e+03
185.7,1.070e+03,4.466e+03,1.395e+03,6.931e+03
187.3,1.366e+03,3.939e+03,1.110e+03,6.415e+03
188.8,1.707e+03,3.855e+03,1.070e+03,6.632e+03
190.4,2.094e+03,4.031e+03,1.199e+03,7.325e+03
192.0,2.431e+03,3.927e+03,1.214e+03,7.572e+03
193.5,2.640e+03,3.973e+03,1.199e+03,7.812e+03
195.1,2.688e+03,4.018e+03,1.198e+03,7.904e+03
196.6,2.622e+03,3.794e+03,1.241e+03,7.657e+03
198.2,2.612e+03,3.620e+03,1.264e+03,7.497e+03
199.8,2.794e+03,3.593e+03,1.335e+03,7.722e+03
