freq,psd_x,psd_y,psd_z,psd_xyz
82.2,2.980e+03,6.029e+04,8.317e+04,1.464e+05
83.8,3.844e+03,6.648e+04,8.404e+04,1.544e+05
85.4,4.644e+03,7.400e+04,8.603e+04,1.647e+05
86.9,5.478e+03,8.472e+04,8.808e+04,1.783e+05
88.5,6.535e+03,9.955e+04,9.116e+04,1.972e+05
90.1,7.779e+03,1.199e+05,9.622e+04,2.239e+05
91.7,9.305e+03,1.458e+05,1.022e+05,2.573e+05
93.3,1.146e+04,1.789e+05,1.096e+05,3.000e+05
94.8,1.530e+04,2.159e+05,1.175e+05,3.487e+05
96.4,2.301e+04,2.551e+05,1.255e+05,4.036e+05
98.0,4.201e+04,2.982e+05,1.387e+05,4.789e+05
99.6,7.981e+04,3.517e+05,1.596e+05,5.911e+05
101.2,1.276e+05,4.659e+05,1.840e+05,7.775e+05
102.8,1.696e+05,6.102e+05,1.867e+05,9.665e+05
104.3,1.727e+05,6.756e+05,1.616e+05,1.010e+06
105.9,1.490e+05,6.974e+05,1.347e+05,9.811e+05
107.5,1.216e+05,7.452e+05,1.171e+05,9.839e+05
109.1,9.551e+04,7.675e+05,1.024e+05,9.654e+05
110.7,7.399e+04,7.497e+05,8.753e+04,9.113e+05
112.2,5.581e+04,6.904e+05,7.216e+04,8.184e+05
113.8,4.241e+04,6.166e+05,5.899e+04,7.180e+05
115.4,3.360e+04,5.366e+05,4.683e+04,6.171e+05
117.0,2.623e+04,4.599e+05,3.555e+04,5.217e+05
118.6,1.911e+04,3.914e+05,2.637e+04,4.369e+05
120.1,1.431e+04,3.320e+05,1.979e+04,3.661e+05
121.7,1.185e+04,2.851e+05,1.462e+04,3.116e+05
123.3,8.734e+03,2.469e+05,9.802e+03,2.654e+05
124.9,5.444e+03,2.043e+05,5.691e+03,2.154e+05
126.5,3.848e+03,1.672e+05,3.168e+03,1.742e+05
128.0,3.299e+03,1.458e+05,1.903e+03,1.510e+05
129.6,2.833e+03,1.317e+05,1.122e+03,1.357e+05
131.2,2.146e+03,1.181e+05,6.145e+02,1.208e+05
132.8,1.461e+03,6.744e+04,3.274e+02,6.923e+04
134.4,9.272e+02,1.026e+04,1.814e+02,1.137e+04
136.0,6.673e+02,4.245e+03,1.299e+02,5.043e+03
137.5,5.952e+02,4.746e+03,1.063e+02,5.447e+03
139.1,6.066e+02,4.931e+03,1.050e+02,5.643e+03
140.7,6.578e+02,5.075e+03,1.021e+02,5.835e+03
142.3,8.311e+02,5.248e+03,1.059e+02,6.185e+03
143.9,1.113e+03,5.339e+03,1.136e+02,6.566e+03
145.4,1.334e+03,5.480e+03,1.341e+02,6.949e+03
147.0,1.415e+03,5.610e+03,1.539e+02,7.180e+03
148.6,1.283e+03,5.353e+03,1.870e+02,6.823e+03
150.2,1.068e+03,5.208e+03,1.886e+02,6.465e+03
151.8,9.522e+02,5.160e+03,1.712e+02,6.284e+03
153.3,9.843e+02,5.309e+03,1.933e+02,6.486e+03
154.9,1.013e+03,5.706e+03,2.451e+02,6.964e+03
156.5,9.959e+02,6.098e+03,3.513e+02,7.445e+03
158.1,1.013e+03,7.139e+03,4.957e+02,8.647e+03
159.7,9.265e+02,8.522e+03,6.920e+02,1.014e+04
161.2,7.816e+02,9.740e+03,9.897e+02,1.151e+04
162.8,6.628e+02,9.941e+03,1.357e+03,1.196e+04
164.4,5.672e+02,9.357e+03,1.617e+03,1.154e+04
166.0,3.984e+02,8.778e+03,1.665e+03,1.084e+04
167.6,2.564e+02,8.041e+03,1.434e+03,9.731e+03
169.1,1.462e+02,7.514e+03,1.173e+03,8.833e+03
170.7,1.230e+02,7.466e+03,8.385e+02,8.427e+03
172.3,2.102e+02,7.972e+03,7.356e+02,8.917e+03
173.9,3.262e+02,8.203e+03,7.853e+02,9.314e+03
175.5,4.160e+02,8.075e+03,1.015e+03,9.506e+03
177.1,4.594e+02,8.351e+03,1.244e+03,1.005e+04
178.6,4.416e+02,8.629e+03,1.471e+03,1.054e+04
180.2,4.378e+02,8.860e+03,1.659e+03,1.096e+04
181.8,4.526e+02,8.582e+03,1.780e+03,1.081e+04
183.4,4.504e+02,8.147e+03,1.805e+03,1.040e+04
185.0,4.774e+02,8.393e+03,1.698e+03,1.057e+04
186.5,5.164e+02,8.114e+03,1.365e+03,9.995e+03
188.1,5.533e+02,7.474e+03,1.062e+03,9.089e+03
189.7,5.853e+02,7.240e+03,1.087e+03,8.912e+03
191.3,6.554e+02,7.855e+03,1.343e+03,9.854e+03
192.9,7.147e+02,9.524e+03,1.576e+03,1.181e+04
194.4,8.159e+02,1.071e+04,1.636e+03,1.316e+04
196.0,9.154e+02,1.122e+04,1.565e+03,1.370e+04
197.6,9.519e+02,1.095e+04,1.505e+03,1.340e+04
199.2,1.139e+03,1.071e+04,1.572e+03,1.342e+04
