freq,psd_x,psd_y,psd_z,psd_xyz
108.4,6.757e+05,1.109e+05,7.780e+04,8.644e+05
110.0,6.204e+05,1.228e+05,7.456e+04,8.178e+05
111.6,5.449e+05,1.173e+05,6.291e+04,7.251e+05
113.2,4.807e+05,1.056e+05,4.880e+04,6.350e+05
114.7,4.393e+05,8.872e+04,3.447e+04,5.625e+05
116.3,4.075e+05,7.051e+04,2.183e+04,4.998e+05
117.9,3.805e+05,5.398e+04,1.310e+04,4.476e+05
119.4,3.554e+05,4.327e+04,8.425e+03,4.071e+05
121.0,3.841e+05,4.277e+04,6.658e+03,4.336e+05
122.6,4.938e+05,4.935e+04,9.270e+03,5.524e+05
124.2,5.662e+05,5.698e+04,1.446e+04,6.376e+05
125.7,5.748e+05,6.319e+04,1.840e+04,6.564e+05
127.3,5.732e+05,7.363e+04,2.232e+04,6.692e+05
128.9,5.851e+05,8.533e+04,2.723e+04,6.976e+05
130.4,6.519e+05,1.107e+05,3.613e+04,7.988e+05
132.0,6.328e+05,1.197e+05,4.139e+04,7.939e+05
133.6,2.195e+05,4.257e+04,1.542e+04,2.774e+05
135.2,2.686e+04,5.298e+03,1.693e+03,3.385e+04
136.7,2.133e+04,4.717e+03,1.362e+03,2.741e+04
138.3,2.068e+04,4.919e+03,1.433e+03,2.704e+04
139.9,2.025e+04,5.165e+03,1.529e+03,2.695e+04
141.4,1.935e+04,5.138e+03,1.634e+03,2.612e+04
143.0,1.822e+04,5.186e+03,1.741e+03,2.515e+04
144.6,1.649e+04,5.733e+03,1.867e+03,2.409e+04
146.2,1.467e+04,6.871e+03,2.135e+03,2.368e+04
147.7,1.412e+04,8.183e+03,2.351e+03,2.465e+04
149.3,1.487e+04,9.645e+03,2.612e+03,2.713e+04
150.9,1.402e+04,1.063e+04,2.717e+03,2.737e+04
152.4,1.128e+04,1.100e+04,2.647e+03,2.492e+04
154.0,8.912e+03,1.154e+04,2.635e+03,2.308e+04
155.6,6.896e+03,1.162e+04,2.689e+03,2.120e+04
157.2,5.900e+03,1.159e+04,2.805e+03,2.030e+04
158.7,5.605e+03,1.201e+04,2.918e+03,2.054e+04
160.3,5.293e+03,1.237e+04,2.958e+03,2.062e+04
161.9,5.111e+03,1.208e+04,2.783e+03,1.998e+04
163.4,4.699e+03,1.075e+04,2.298e+03,1.775e+04
165.0,4.018e+03,9.563e+03,1.860e+03,1.544e+04
166.6,3.018e+03,8.241e+03,1.451e+03,1.271e+04
168.2,2.218e+03,6.724e+03,1.019e+03,9.961e+03
169.7,1.870e+03,5.122e+03,6.860e+02,7.678e+03
171.3,2.044e+03,3.542e+03,4.475e+02,6.033e+03
172.9,2.757e+03,2.389e+03,3.147e+02,5.460e+03
174.4,2.878e+03,1.891e+03,2.651e+02,5.034e+03
176.0,2.946e+03,1.713e+03,2.805e+02,4.939e+03
177.6,3.430e+03,1.578e+03,3.157e+02,5.323e+03
179.2,3.983e+03,1.493e+03,3.951e+02,5.871e+03
180.7,4.523e+03,1.406e+03,4.132e+02,6.343e+03
182.3,4.873e+03,1.360e+03,4.000e+02,6.633e+03
183.9,4.971e+03,1.379e+03,4.036e+02,6.754e+03
185.4,5.335e+03,1.375e+03,4.324e+02,7.141e+03
187.0,5.715e+03,1.404e+03,5.296e+02,7.648e+03
188.6,5.860e+03,1.485e+03,5.831e+02,7.928e+03
190.2,5.960e+03,1.682e+03,5.800e+02,8.222e+03
191.7,5.888e+03,1.820e+03,5.624e+02,8.271e+03
193.3,5.792e+03,1.620e+03,5.942e+02,8.007e+03
194.9,5.889e+03,1.577e+03,6.706e+02,8.136e+03
196.4,5.680e+03,1.804e+03,6.993e+02,8.184e+03
198.0,5.935e+03,2.138e+03,8.049e+02,8.879e+03
199.6,6.503e+03,2.540e+03,9.814e+02,1.002e+04
